x, y
0.0, 0.0
0.0, 0.0
0.000192684349420174, 0.0
0.0026494068858599843, -3.6353758337442775e-06
0.007590733556057529, 0.00010198265237587076
0.013334164573635178, 0.0006328373883182449
0.020179325074980048, 0.0019762230247670244
0.028377311523341546, 0.004379043805789958
0.037764053644153465, 0.0077884690195443055
0.04809640133922996, 0.011869966639683727
0.059173052473913176, 0.01626363839855839
0.07070748123710854, 0.02072674944644256
0.08225022468297151, 0.025135029941112205
0.09358755164749469, 0.029556330231477492
0.10469281461800077, 0.0341340459181359
0.11553804275391652, 0.03896537548769938
0.1262151326402176, 0.044156960179235
0.13683520954191356, 0.04978028058534376
0.1474179787097883, 0.05582195232395226
0.15793350698094852, 0.06221562785809939
0.1683624186290367, 0.06889640744352755
0.17867285098470798, 0.07580223445532966
0.18886025722960068, 0.08290945927818069
0.1989187697926923, 0.09021829893058936
0.20879570568504954, 0.09774038305016669
0.21849305504062705, 0.10554975219594102
0.22802938360834957, 0.11372211560650208
0.2374325265811138, 0.12230859785210377
0.24671337238135543, 0.13128944892584826
0.2558608614722373, 0.1406015644351217
0.26485230262960674, 0.15020512527831492
0.27364219107515103, 0.16006612225276037
0.28219926359878905, 0.17016921059210424
0.2905107266943453, 0.18052154192324332
0.29860089490760067, 0.1911615024479136
0.3065094926909322, 0.2021086888592064
0.3142552913803226, 0.21333325528665437
0.3218673511802109, 0.2248156926032394
0.329340191989865, 0.2364753454449996
0.33661208804446474, 0.2481269017581066
0.3436109021066234, 0.2595580473540876
0.35032642474170594, 0.2706330634021229
0.35681092199847025, 0.28129180646157353
0.36312392331109783, 0.2914975472663142
0.36932145187033366, 0.3012711093147639
0.3753832972288483, 0.31063117406633617
0.38117989307991124, 0.3195173890574545
0.386609433972457, 0.3278952631611556
0.3917041915721617, 0.335865602525721
0.3965246531947282, 0.34351085157759736
0.4010841956946, 0.3507796279842428
0.40541570979052804, 0.3576297974432244
0.40949582899759307, 0.3639760967181113
0.4133604461710431, 0.36988806970588833
0.417081752540575, 0.375526800166248
0.4206422270732419, 0.380903730865038
0.4239888673207893, 0.3859600587503237
0.42710161644696754, 0.39068736739666643
0.43005982799617254, 0.39520640991295025
0.43292745978529285, 0.39957602528113473
0.4356969998314789, 0.4037433994666487
0.4383246221435219, 0.40762894845519787
0.4407964496007957, 0.411234532074968
0.44312732025921975, 0.41462283119960913
0.44532268025838095, 0.4178266135888552
0.447384797696744, 0.4208516090278101
0.44934298037678544, 0.4237288355501101
0.4512191318269989, 0.4264724999986371
0.45299075374863995, 0.4290395890892231
0.4546523724429211, 0.4314265079025096
0.4562195080875119, 0.43366642933060146
0.45769025220055976, 0.4357680240620428
0.4590833792483954, 0.4377695844230022
0.4604033921757559, 0.4396826190943115
0.46165827778137414, 0.44151620868933567
0.4628676484977352, 0.44329338259666357
0.46403048201980085, 0.44500754020917116
0.4651520758921169, 0.44666235998675874
0.4662300016128753, 0.4482522133187087
0.46727161733454237, 0.4497866606352564
0.4682664824890647, 0.45125095603455434
0.4692065525243243, 0.45263600494995004
0.4701045591890516, 0.45396227397186084
0.4709774658202338, 0.45525463429126556
0.47182251105124884, 0.45650768307355455
0.4726037428120697, 0.45766577553435617
0.47331229575161016, 0.45871310014933186
0.47365020526147444, 0.45921148558957303
0.47365020526147444, 0.45921148558957303
0.47338890686828133, 0.45882848242146645
0.4729678314811046, 0.45816922307970687
0.47272286853007345, 0.45765484748928564
0.47258285999741956, 0.45695027056001564
0.4725772519851654, 0.4561137452503123
0.47239610509421476, 0.45630652037883596
0.47079662863874916, 0.458777301264173
0.4664854219002508, 0.4635415865027388
0.45970815122117775, 0.46945001573075484
0.4516573190235983, 0.4757123557497874
0.4430281568067952, 0.4824662986185262
0.43389140452973896, 0.490048007919765
0.42424196540320885, 0.4984139230583245
0.41428456033541405, 0.5071691255804891
0.40480419679610885, 0.515463646567345
0.3972692106055792, 0.5220586272454033
0.3924543296468835, 0.5265569843219601
0.3896154611768542, 0.529895325678137
0.38803560617505695, 0.5325652990766778
0.3875277690841723, 0.5339175737114752
0.3874586672608912, 0.5339409691052595
0.38725772570505923, 0.5333549222000296
0.3868520541444276, 0.5327463604128937
0.38679222092220167, 0.5325890454248903
0.38799132624211435, 0.5328430442135338
0.38990868396017836, 0.5328797039620443
0.39131146563876396, 0.5325193096179252
0.3916813167615569, 0.5324095568438995
0.3912844583282582, 0.5329765338200415
0.3908922191713552, 0.5340300963690723
0.3908039683177115, 0.535079034430807
0.3907913928912508, 0.5353905472316002
0.38975931248955153, 0.5342300261782705
0.38570697454289116, 0.5313389652504328
0.37742844721203694, 0.5275042240386864
0.36634403475950195, 0.5238301217764157
0.3543291229699889, 0.5205887785177669
0.3420148542621678, 0.5175879949194797
0.3295757280560812, 0.5147487917432216
0.3168815297677891, 0.5120920324830529
0.3039821524922332, 0.5097334072088263
0.29101100391574963, 0.5077263333745898
0.2777770190614569, 0.5060297598065034
0.26418725129901155, 0.5046315475963262
0.25044320319143115, 0.5035285765894908
0.2367754317116862, 0.5027163201044791
0.22322529465540525, 0.5022234583804118
0.2096490622853498, 0.5020951386144501
0.19598437101798802, 0.5023552123123597
0.1823319405566557, 0.5029926344149959
0.1687431635730595, 0.5039888318637934
0.1552269163077223, 0.5053346462453651
0.14181132537205418, 0.5070338560317114
0.12841304353109897, 0.5091138712235171
0.11494397835974658, 0.5116034878383833
0.10149648916371852, 0.5144794179915219
0.088237928327218, 0.5176959952648982
0.07517067646317119, 0.5212677610176888
0.06231655799105844, 0.5251870960713534
0.04989202018357086, 0.5293256061214866
0.03802827312296529, 0.5335052516133532
0.026711827119652386, 0.5375533021136811
0.015914245505992283, 0.5413343006141225
0.005627024963250706, 0.5447645236366527
-0.004354776196114145, 0.5478446130452274
-0.014303918159708821, 0.550606814190033
-0.02436265116178458, 0.5530684480141691
-0.03464553447495311, 0.5552516487661866
-0.04515127913041274, 0.5571427646074549
-0.055859233219730936, 0.5587319038724031
-0.06679481623827264, 0.5600266612191049
-0.07798467718454592, 0.5610307769256648
-0.08939569915356846, 0.5617504220002076
-0.10095318830802749, 0.5622033864937145
-0.11262625948657354, 0.5624020203357925
-0.12444500411673343, 0.5623216974501006
-0.13652167680004007, 0.5619104169753388
-0.1488567687688119, 0.5611199998988528
-0.16128615365543164, 0.5599250251245195
-0.1737250220109548, 0.558327565866772
-0.18628253683133497, 0.5563273121223615
-0.19905908300475575, 0.5539322208151234
-0.21187803478734696, 0.5512242563861949
-0.2244809800291793, 0.5483449823679029
-0.23671241207968477, 0.5454618815451204
-0.2485006924431318, 0.5427474815648156
-0.259960030999225, 0.540303840239985
-0.2711005147734759, 0.5381663236885088
-0.2817536109017063, 0.5363067091373033
-0.29182229694557593, 0.5346367701099299
-0.30135640245956113, 0.5330557507855199
-0.31047173603586115, 0.5314902860130165
-0.3191743629451395, 0.529941484567567
-0.32734648070497724, 0.5284702775656737
-0.3349603477537379, 0.5271272035188969
-0.34220051421279835, 0.5259211782544144
-0.3491816924175825, 0.5248496273488379
-0.35574468169379236, 0.5239129763045144
-0.3617874949956309, 0.5230821462615285
-0.36740646092102586, 0.5223072933412445
-0.3727010022052175, 0.5215602639184422
-0.3777901228014194, 0.5208229525337487
-0.3826201863421174, 0.5201036258561056
-0.3871085302739664, 0.5194199053328812
-0.39134666496676057, 0.5187729813103512
-0.395366746145087, 0.5181742658143301
-0.3991635879422918, 0.5176303184058327
-0.4027540316216805, 0.5171319234834721
-0.4061066383415456, 0.5166719104321331
-0.4092621102122589, 0.5162369242696465
-0.41227385515306814, 0.5158175776900724
-0.4151061764339321, 0.5154195084127262
-0.4177831569918259, 0.5150410378784275
-0.420364567574878, 0.5146748080972331
-0.4228205071771893, 0.5143244055573948
-0.42512085556661816, 0.5139919156725301
-0.42727126491438355, 0.5136744492469142
-0.4293015794724976, 0.5133681398610075
-0.4312360153217343, 0.5130721484617129
-0.4330809374895625, 0.5127883027879825
-0.4348545067127151, 0.5125158576445926
-0.43654479847694516, 0.5122565019089113
-0.43815740154054117, 0.512006972702464
-0.43968001236994464, 0.511766574597057
-0.44108285807095654, 0.5115398731701463
-0.4424139777059466, 0.5113222585164462
-0.44369765400753447, 0.5111130094510303
-0.44491032835558786, 0.5109173196027542
-0.4460877049162223, 0.5107296869606671
-0.44722957869082425, 0.5105488400937065
-0.448305817936819, 0.5103770099461591
-0.44929834518130474, 0.5102155765509215
-0.450225045718666, 0.5100620274132952
-0.4510861845020147, 0.5099179954692683
-0.45149000585606597, 0.5098503117139935
-0.4514721821234773, 0.5098532491196716
-0.4521613102406635, 0.5097393288735155
-0.4542569198096532, 0.5093208016444266
-0.45738565978447704, 0.5084318251702222
-0.46120441555755154, 0.5068182028566426
-0.46582542080335454, 0.5040909469233
-0.47157292649869015, 0.499746361267048
-0.47863136077391255, 0.4935448377160916
-0.48668102777507644, 0.4859765057043907
-0.4951793298669555, 0.4779268685645226
-0.503927763470965, 0.46986327080827794
-0.5129796735368428, 0.4617028608323187
-0.5221855192179982, 0.4532916015751297
-0.5312230829849333, 0.44464864802405213
-0.5398698117451332, 0.4358834504380322
-0.548237537475156, 0.42694939555003686
-0.5565329743457845, 0.41777636195398815
-0.5647413767307881, 0.40846102145389884
-0.5727332376564177, 0.3991331762704719
-0.5804837533809994, 0.3897831421897351
-0.5880838977556111, 0.3802720301539583
-0.5955224515935362, 0.37056588969031373
-0.6027332158298147, 0.3607043827251569
-0.6097408979195278, 0.35063148818335776
-0.6165501367765568, 0.3403223273671104
-0.6230881928068388, 0.3298604679288555
-0.629349145073395, 0.3192652522318212
-0.6353827160990418, 0.3084699084092022
-0.6411772758064269, 0.2974561181271278
-0.646689741722525, 0.2862715650289523
-0.6519175304483792, 0.2749444085854398
-0.6568864108382121, 0.2634552584342199
-0.6616203485691018, 0.2517892036289388
-0.6661139503893604, 0.23997051543533085
-0.6703520346821081, 0.22798770250840242
-0.674302821017228, 0.2158502711409824
-0.6779355715748698, 0.20360762140891364
-0.681266928843022, 0.19122330182310984
-0.6843347314759199, 0.17860979468195728
-0.6871342485179532, 0.16582302652070466
-0.6896396098076236, 0.1529876537217189
-0.6918471698207466, 0.14010996511863757
-0.693772714317135, 0.12711398176195382
-0.6954263903356415, 0.11400164804382634
-0.6967943746999353, 0.10092909374113358
-0.6978597600343526, 0.08797955107063259
-0.698605670318682, 0.07506820952419907
-0.6990215041777539, 0.06215404811728234
-0.6991404648622264, 0.0492454265171178
-0.69902000124434, 0.036276355581419936
-0.6986978825025286, 0.023226306568288384
-0.6981886770159087, 0.010206321177906494
-0.6974797343188813, -0.002647363968747341
-0.6965329412942018, -0.015346656492293363
-0.6953135278473327, -0.028022599249214915
-0.693814406053138, -0.04069885066606425
-0.6920522168724901, -0.053298714969837846
-0.6900396829652808, -0.0658489414289762
-0.6879736814574141, -0.07741921682982328
-0.6860017467887672, -0.08788692857208771
-0.6841575154004076, -0.09805958594897743
-0.6823756165224872, -0.10806007539007598
-0.680391681452623, -0.11794102790711823
-0.6780537357622428, -0.12725778360270987
-0.675348183504939, -0.1357887153893448
-0.6723865903768456, -0.14388608559498964
-0.6693022978547324, -0.1520670183560343
-0.6662664900899226, -0.16034929047915056
-0.6634226669244886, -0.16847005552004554
-0.6607836408073896, -0.17632384994542943
-0.6583638604980379, -0.1836732185291696
-0.6560970290912519, -0.19054677218525554
-0.6538628940594647, -0.1971836231911851
-0.6515686080157758, -0.20371044198600327
-0.6490917967923201, -0.21031806097652675
-0.6463577286170816, -0.217077223570703
-0.6433420263698673, -0.22397260722762266
-0.6400819815503268, -0.2309560767526972
-0.6366392561422379, -0.23800607345237415
-0.6331126660890849, -0.24505507667888993
-0.6296263730101165, -0.25198959964073825
-0.6262881394617753, -0.2587086104060028
-0.6231556426106047, -0.26515965768540783
-0.6202085250405039, -0.2713924124354842
-0.6174488321193158, -0.2773671860297907
-0.614853516295742, -0.2830663025899533
-0.6123509620607478, -0.288542984121756
-0.6098915098486382, -0.29380734298210526
-0.6074351817878081, -0.29887972449772243
-0.6049780604475739, -0.3037434372571686
-0.602582284708347, -0.3083138009486849
-0.6002661983677686, -0.31264712245826143
-0.5980953695955346, -0.3167371143751282
-0.5961652278176572, -0.32052442737521664
-0.5945018997482565, -0.3240135569027776
-0.5930786782656164, -0.32722227887633043
-0.591847894011283, -0.33015358037436965
-0.5907324495065946, -0.3328460040163209
-0.589620873517229, -0.33540900716672634
-0.5884686409610106, -0.33785430972326763
-0.5872344330498496, -0.34025258058436314
-0.5859132096064652, -0.3426593784266802
-0.5845591913876089, -0.3450480429957019
-0.5831896538053045, -0.34747632581216603
-0.5818468611479283, -0.3499536175572693
-0.5806051253918826, -0.3523954568400465
-0.5794979434824618, -0.3547290919990189
-0.5785346328759495, -0.3568641029486135
